Song_ID,Name,Duration,Track_Number,Preview_Url,Spotify_Url,Artist_ID,Album_ID
6lzc0Al0zfZOIFsFvBS1ki,State Of Grace (Taylor's Version),295413,1,https://p.scdn.co/mp3-preview/88abf66bfd37e650931661c9fed5f5d8e670cd3e?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/6lzc0Al0zfZOIFsFvBS1ki,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),223093,2,https://p.scdn.co/mp3-preview/23a932861372fabe3fff1bc448d9cc5f3e3364f5?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/4OAuvHryIVv4kMDNSLuPt6,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
3S7HNKPakdwNEBFIVTL6dZ,Treacherous (Taylor's Version),242720,3,https://p.scdn.co/mp3-preview/6752b5cd003d27171f45f48b15d6983cef937d33?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/3S7HNKPakdwNEBFIVTL6dZ,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),219760,4,https://p.scdn.co/mp3-preview/cde757ea5ab8405de48ffa741285f2a26967e4b0?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/6AtZLIzUINvExIUy4QhdjP,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
3nsfB1vus2qaloUdcBZvDu,All Too Well (Taylor's Version),329160,5,https://p.scdn.co/mp3-preview/9a31bc4eec73017a9da9090a4ebd5f92e1a8b127?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/3nsfB1vus2qaloUdcBZvDu,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
3yII7UwgLF6K5zW3xad3MP,22 (Taylor's Version),230960,6,https://p.scdn.co/mp3-preview/75fc76f37fe408d1a90ef56d7b7368e5d10bf007?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/3yII7UwgLF6K5zW3xad3MP,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
2r9CbjYgFhtAmcFv1cSquB,I Almost Do (Taylor's Version),244586,7,https://p.scdn.co/mp3-preview/0c99ad2eba11501d775620e8062feb4ccda5368e?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/2r9CbjYgFhtAmcFv1cSquB,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
5YqltLsjdqFtvqE7Nrysvs,We Are Never Ever Getting Back Together (Taylor's Version),193146,8,https://p.scdn.co/mp3-preview/e1b403db873d107109c02a4c5091078623c76a9b?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/5YqltLsjdqFtvqE7Nrysvs,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
7eQj6r5PIdYKEIZjucBMcq,Stay Stay Stay (Taylor's Version),205786,9,https://p.scdn.co/mp3-preview/d96d62d4ff51f84387cfb038156b22fe2c5d77a6?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/7eQj6r5PIdYKEIZjucBMcq,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
0y6kdSRCVQhSsHSpWvTUm7,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),299080,10,https://p.scdn.co/mp3-preview/ca75a261d20dc18b70c37954d6278199eab8471f?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/0y6kdSRCVQhSsHSpWvTUm7,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
7J4b3LVCIGO4CMBDFLPoP6,Holy Ground (Taylor's Version),202960,11,https://p.scdn.co/mp3-preview/bdde5aaa9978508b96c778c148c82119873ae52f?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/7J4b3LVCIGO4CMBDFLPoP6,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
73qMN9bXy7MSPwwGfH3wQr,Sad Beautiful Tragic (Taylor's Version),284773,12,https://p.scdn.co/mp3-preview/e5883c201bad2b735aaafe8bb68ed52953da9bbc?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/73qMN9bXy7MSPwwGfH3wQr,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
4e5ayHsOLJNLTGfjau2mEw,The Lucky One (Taylor's Version),240466,13,https://p.scdn.co/mp3-preview/fa28c1ae4e34fc2a12922d8350db9e151e0e0633?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/4e5ayHsOLJNLTGfjau2mEw,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
7qEUFOVcxRI19tbT68JcYK,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426,14,https://p.scdn.co/mp3-preview/78e7c0de2336018c56a50a36596a0a8a5994e1eb?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/7qEUFOVcxRI19tbT68JcYK,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
7A2cNLRT0YJc1yjxHlKihs,Starlight (Taylor's Version),220413,15,https://p.scdn.co/mp3-preview/f06fb1e7a0c2281638ff9a85b6ef02fd7e8d7fba?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/7A2cNLRT0YJc1yjxHlKihs,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
05GsNucq8Bngd9fnd4fRa0,Begin Again (Taylor's Version),238866,16,https://p.scdn.co/mp3-preview/0d1d61b2ab0952ff7cb520e877b2cb4732f3fc8e?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/05GsNucq8Bngd9fnd4fRa0,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
0NRHj8hDwwmSPaA41o379r,The Moment I Knew (Taylor's Version),285280,17,https://p.scdn.co/mp3-preview/5de62121ddcce3b7f05397847d482fb435783011?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/0NRHj8hDwwmSPaA41o379r,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
4pNApnaUWAL2J4KO2eqokq,Come Back...Be Here (Taylor's Version),223333,18,https://p.scdn.co/mp3-preview/c12ea3a7935be04b9e6ad82d0e7c3099702a40bb?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/4pNApnaUWAL2J4KO2eqokq,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
0DMVrlMUn01M0IcpDbwgu7,Girl At Home (Taylor's Version),220520,19,https://p.scdn.co/mp3-preview/059edcafd365e5f13931606592ee6e8a9616350f?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/0DMVrlMUn01M0IcpDbwgu7,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
5jAIouBES8LWMiriuNq170,State Of Grace (Acoustic Version) (Taylor's Version),321640,20,https://p.scdn.co/mp3-preview/8824d169e3200e0fe920421f3915a26be1d7f07e?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/5jAIouBES8LWMiriuNq170,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
7nWui6jiMM2m9qFmET1Mtj,Ronan (Taylor's Version),264253,21,https://p.scdn.co/mp3-preview/a55871548f8f04abbe68b5e228cf3d166f6d002c?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/7nWui6jiMM2m9qFmET1Mtj,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
4OmFmE0fzcMG6g0Y8p4eSD,Better Man (Taylor's Version) (From The Vault),297013,22,https://p.scdn.co/mp3-preview/8924f8123134f5edbead1fa8a700293331a541f0?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/4OmFmE0fzcMG6g0Y8p4eSD,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),258812,23,https://p.scdn.co/mp3-preview/f6f217ddc681f2f7ee519e916790e021df65725e?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/01K4zKU104LyJ8gMb7227B,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
0v4z1tuZvn6LGknom9Qx7d,Babe (Taylor's Version) (From The Vault),224240,24,https://p.scdn.co/mp3-preview/139c0f3d3141e5270661d981af87ea0e37f5db23?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/0v4z1tuZvn6LGknom9Qx7d,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
3z6XUommYDWPHeFhmhhT6j,Message In A Bottle (Taylor's Version) (From The Vault),225960,25,https://p.scdn.co/mp3-preview/eb3559b72839e8a85ac885f5a11c60147cfa916f?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/3z6XUommYDWPHeFhmhhT6j,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
4CkgMiMqZ5JzW9iYXSTMTL,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),285106,26,https://p.scdn.co/mp3-preview/45260aa995e2d521cc4e46cb976cfde9c5bfa3cd?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/4CkgMiMqZ5JzW9iYXSTMTL,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
3oGVx9RBmiYGv5ZCecWLkx,Forever Winter (Taylor's Version) (From The Vault),263533,27,https://p.scdn.co/mp3-preview/d49099f7847d0e663faf6d8d0d8f30ec44a83cb2?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/3oGVx9RBmiYGv5ZCecWLkx,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
4IQkfUsrwXol38VV3U7t7T,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226,28,https://p.scdn.co/mp3-preview/809f4ab97acbb0eafbb0429d85a123d54fdc6bc9?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/4IQkfUsrwXol38VV3U7t7T,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
6pYNq0ZwpPVazKzsqpf0G8,The Very First Night (Taylor's Version) (From The Vault),200280,29,https://p.scdn.co/mp3-preview/6aad11421f50843c8df2f62c4af90bc4a617b8a7?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/6pYNq0ZwpPVazKzsqpf0G8,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026,30,https://p.scdn.co/mp3-preview/bfe8fd2f71ccfbee50b74bd422a993e4cd069552?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9
77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),241591,1,https://p.scdn.co/mp3-preview/507b389eb0adc8f50b236b5825f9c9be6bc6c027?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/77sMIMlNaSURUAXq5coCxE,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),294419,2,https://p.scdn.co/mp3-preview/c4da900f15483feabfd1401cb082481297a997c6?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/2nqio0SfWg6gh2eCtfuMa5,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),235766,3,https://p.scdn.co/mp3-preview/1904d703b9de23b751138ed30c1da772078b6038?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/6YvqWjhGD8mB5QXcbcUKtx,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
550erGcdD9n6PnwxrvYqZT,Hey Stephen (Taylor’s Version),254254,4,https://p.scdn.co/mp3-preview/8f246a6f0af7581f1cbfbbef52e226b28187aade?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/550erGcdD9n6PnwxrvYqZT,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
5YL553x8sHderRBDlm3NM3,White Horse (Taylor’s Version),234515,5,https://p.scdn.co/mp3-preview/251d1c831c525b58b4fc3006cab0108374398f57?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/5YL553x8sHderRBDlm3NM3,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),231124,6,https://p.scdn.co/mp3-preview/9771915c08df9442f744396f136f5482967dd932?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/1qrpoAMXodY6895hGKoUpA,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
7HC7R2D8WjXVcUHJyEGjRs,Breathe (feat. Colbie Caillat) (Taylor’s Version),263377,7,https://p.scdn.co/mp3-preview/36f9b7167f09a40e8bcc166fb49962ce8566bd4f?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/7HC7R2D8WjXVcUHJyEGjRs,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
0k0vFacOHNuArLWMiH60p7,Tell Me Why (Taylor’s Version),200575,8,https://p.scdn.co/mp3-preview/6fb605144ef6f51207b147db87e463400884d268?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/0k0vFacOHNuArLWMiH60p7,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
6iiAfo4wTA2CVC3Uwx9uh8,You’re Not Sorry (Taylor’s Version),261842,9,https://p.scdn.co/mp3-preview/d566dd6691383d50c100a32d0fc92242a4fabd87?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/6iiAfo4wTA2CVC3Uwx9uh8,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
22bPsP2jCgbLUvh82U0Z3M,The Way I Loved You (Taylor’s Version),243136,10,https://p.scdn.co/mp3-preview/df9e26bf16af01c6a7dade311d76b6692b9861e4?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/22bPsP2jCgbLUvh82U0Z3M,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
1msEuwSBneBKpVCZQcFTsU,Forever & Always (Taylor’s Version),225328,11,https://p.scdn.co/mp3-preview/d7822b9b8890da2b9cc2d49f85fb691a6a762ce3?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/1msEuwSBneBKpVCZQcFTsU,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
6ON9UuIq49xXY9GPmHIYRp,The Best Day (Taylor’s Version),245290,12,https://p.scdn.co/mp3-preview/e4d5abf51c0020130263d2bbc2d483a5471f25aa?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/6ON9UuIq49xXY9GPmHIYRp,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
3ExweHKZF9B752DPQByRVT,Change (Taylor’s Version),279359,13,https://p.scdn.co/mp3-preview/43c86334584a8c128567b9ce48b59f11ecaa5b91?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/3ExweHKZF9B752DPQByRVT,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
2m3ObD945KvpE5y9A1eUWm,Jump Then Fall (Taylor’s Version),237580,14,https://p.scdn.co/mp3-preview/6b3b4e29b2d4c0d5609d918aedaca896bcccb29b?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/2m3ObD945KvpE5y9A1eUWm,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
0tQ9vBYpldCuikPsbgOVKA,Untouchable (Taylor’s Version),312107,15,https://p.scdn.co/mp3-preview/0304d700aec6f3756a641a20b89344639f06f888?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/0tQ9vBYpldCuikPsbgOVKA,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
01QdEx6kFr78ZejhQtWR5m,Forever & Always (Piano Version) (Taylor’s Version),267833,16,https://p.scdn.co/mp3-preview/0462831cf69238ebc8ef0f6fe9c0e155a44e1928?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/01QdEx6kFr78ZejhQtWR5m,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
1n2wszmJyVkw6FHqyLnQsY,Come In With The Rain (Taylor’s Version),237338,17,https://p.scdn.co/mp3-preview/9ba4d0bcfebe229ee48beed82ef18f79e5209504?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/1n2wszmJyVkw6FHqyLnQsY,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
51A8eKvvZz9uydvIZ7xRSV,Superstar (Taylor’s Version),263865,18,https://p.scdn.co/mp3-preview/6bc4d30c25ca949ac333127adfb490ead14ff321?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/51A8eKvvZz9uydvIZ7xRSV,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
1cSFlSBdpT4F5vb1frQ231,The Other Side Of The Door (Taylor’s Version),238443,19,https://p.scdn.co/mp3-preview/c1a9222161041e9ae22dd616ee4bd07ddbfb0e2b?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/1cSFlSBdpT4F5vb1frQ231,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylor’s Version),241822,20,https://p.scdn.co/mp3-preview/d8b28c0a565bc43378d9f1af55ee0e75b41024cd?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/2JoJrsEV15OzbijS47lids,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
4CHpVfAhuxNJ3ibExe6kxO,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),220839,21,https://p.scdn.co/mp3-preview/4a982c259b3e7bc773b948bcb78c2dd471f3f2a5?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/4CHpVfAhuxNJ3ibExe6kxO,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
2CYVETnhM9aytqrazYYwrK,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),277591,22,https://p.scdn.co/mp3-preview/d1039e71f1afe915f136613970a2eb49682d9c14?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/2CYVETnhM9aytqrazYYwrK,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
34V9RiEPe8MNdU32qJsJa1,We Were Happy (Taylor’s Version) (From The Vault),244236,23,https://p.scdn.co/mp3-preview/d337472d54d09834d297a74bc306a42c5bf97354?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/34V9RiEPe8MNdU32qJsJa1,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
7eResoqEJJAVTkQYSqvO3P,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),189495,24,https://p.scdn.co/mp3-preview/76d88a568c86a0601d289a62f761681e82c02dea?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/7eResoqEJJAVTkQYSqvO3P,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
4uuEGH5SVuzkkSFjo2DEiY,Don’t You (Taylor’s Version) (From The Vault),208608,25,https://p.scdn.co/mp3-preview/dca09f97e7596ccef894fefe7a5d223bafb825a7?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/4uuEGH5SVuzkkSFjo2DEiY,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
4qUijfYU8EoIWiY6oSyrgT,Bye Bye Baby (Taylor’s Version) (From The Vault),242157,26,https://p.scdn.co/mp3-preview/55813c4f1f5b17ac7824185f2a14794c7f31bf9d?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/4qUijfYU8EoIWiY6oSyrgT,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH
2gVhfX2Gy1T9kDuS9azrF7,willow,214706,1,https://p.scdn.co/mp3-preview/7132c1a9f83912520548fc4f290500a47b4d08c5?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/2gVhfX2Gy1T9kDuS9azrF7,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
1gcyHQpBQ1lfXGdhZmWrHP,champagne problems,244000,2,https://p.scdn.co/mp3-preview/ff00449b64321baa4ba610252a4915d1d8b407ba?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/1gcyHQpBQ1lfXGdhZmWrHP,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
3Dby3p1m6IOZn2gIIqECgK,gold rush,185320,3,https://p.scdn.co/mp3-preview/a33b2ea20c4c70cd4d685dec01fa34666ac50d6c?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/3Dby3p1m6IOZn2gIIqECgK,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
6sQckd3Z8NPxVVKUnavY1F,‘tis the damn season,229840,4,https://p.scdn.co/mp3-preview/f455b580f67f21d83bda4d5239846555d12dd76f?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/6sQckd3Z8NPxVVKUnavY1F,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
6lCvK2AR2uOKkVFCVlAzzm,tolerate it,245440,5,https://p.scdn.co/mp3-preview/a9d48f000f5acbd51445c9c8d393533d262084ca?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/6lCvK2AR2uOKkVFCVlAzzm,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
6uwfVkaOM1mcMkFmSn35ix,"no body, no crime (feat. HAIM)",215626,6,https://p.scdn.co/mp3-preview/f465d251780991cb59a1d53ecc72cccd816d083c?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/6uwfVkaOM1mcMkFmSn35ix,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
55Vf4bimc1Rtfg0PAQRAo2,happiness,315146,7,https://p.scdn.co/mp3-preview/3895915983944094a0204e0b8e226c9a4a2ce50b?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/55Vf4bimc1Rtfg0PAQRAo2,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
66tOfHVH3aUrscg8vExRV4,dorothea,225880,8,https://p.scdn.co/mp3-preview/6a0d70fa5b982358fe595af8464a6bf2e5153a02?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/66tOfHVH3aUrscg8vExRV4,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
2awNGIJHodfLZSClB3PYhz,coney island (feat. The National),275320,9,https://p.scdn.co/mp3-preview/8ab61be9d77cc749dbb4f1184f1009b4c8ceac0b?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/2awNGIJHodfLZSClB3PYhz,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
43Ykum9T72UOPhBN31grpN,ivy,260440,10,https://p.scdn.co/mp3-preview/0564deda80acaf1485c77c18fce4c363cc95c85f?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/43Ykum9T72UOPhBN31grpN,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
52OkpDsU6MmPx1AwGOb6Ap,cowboy like me,275040,11,https://p.scdn.co/mp3-preview/4d440ed0be03970cc33b81a645d2ef241599c5d3?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/52OkpDsU6MmPx1AwGOb6Ap,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
5VYWxXUpxuxEmCqMLDqICo,long story short,215920,12,https://p.scdn.co/mp3-preview/cd92ecc4a2166ffa9ec0bd66332e9d4cfe91103e?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/5VYWxXUpxuxEmCqMLDqICo,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
5uICWmZTLkpEVbK22PBP6e,marjorie,257773,13,https://p.scdn.co/mp3-preview/b8193eea0c590d981e2210065b3bf22745f489b2?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/5uICWmZTLkpEVbK22PBP6e,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
6a8aUhYbaQBUI8PcJ5ZmQ6,closure,180653,14,https://p.scdn.co/mp3-preview/dc0d4defa545ba3ec4efa14f86f8b841f9125b28?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/6a8aUhYbaQBUI8PcJ5ZmQ6,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
6Wlq9rqkxrqj5Kls4Kw14H,evermore (feat. Bon Iver),304106,15,https://p.scdn.co/mp3-preview/c1d7e0c9316590acf87b5bb0a16db97be2abea05?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/6Wlq9rqkxrqj5Kls4Kw14H,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
3zwMVvkBe2qIKDObWgXw4N,right where you left me - bonus track,245026,16,https://p.scdn.co/mp3-preview/6f7e86f318875ece2efacf6b6b7b4ab5b2683663?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/3zwMVvkBe2qIKDObWgXw4N,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
1kdWw77ZpYOkhxeuhzU1j6,it’s time to go - bonus track,254640,17,https://p.scdn.co/mp3-preview/0431d39b6662d61bb9736ea42a48ea82cc0c9b9a?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/1kdWw77ZpYOkhxeuhzU1j6,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG
0lx2cLdOt3piJbcaXIV74f,willow,214706,1,https://p.scdn.co/mp3-preview/7132c1a9f83912520548fc4f290500a47b4d08c5?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/0lx2cLdOt3piJbcaXIV74f,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq
0sY6ZUTh4yoctD8VIXz339,champagne problems,244000,2,https://p.scdn.co/mp3-preview/ff00449b64321baa4ba610252a4915d1d8b407ba?cid=737e66b7c03145478b3a973d1fb6a285,https://open.spotify.com/track/0sY6ZUTh4yoctD8VIXz339,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq
